AÑO,MES,Entidad donde se recibió la Denuncia,RD_H,RD_M,RD_215_H,RD_215_M,EVDI_H,EVDI_M,EVDV_H,EVDV_M,EV_215_I_H,EV_215_I_M,EV_215_V_H,EV_215_V_M,DESV_H,DESV_M,DESV_215_H,DESV_215_M,CDNB_H,CDNB_M,CDNB_215_H,CDNB_215_M
2015,4,MICHOACÁN DE OCAMPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,4,MORELOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,4,NAYARIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,4,NUEVO LEÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,4,OAXACA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,4,PUEBLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,4,QUERÉTARO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,4,QUINTANA ROO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,4,SAN LUIS POTOSÍ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,4,SINALOA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,4,SONORA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,4,TABASCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,4,TAMAULIPAS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2015,4,TLAXCALA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,4,VERACRUZ DE IGNACIO DE LA LLAVE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,4,YUCATÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,4,ZACATECAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,5,AGUASCALIENTES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,5,BAJA CALIFORNIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,5,BAJA CALIFORNIA SUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,5,CAMPECHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,5,COAHUILA DE ZARAGOZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,5,COLIMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,5,CHIAPAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,5,CHIHUAHUA,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2015,5,CIUDAD DE MÉXICO,65,27,6,1,5,0,0,8,0,0,0,0,0,0,0,0,3,14,0,0
2015,5,DURANGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,5,GUANAJUATO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,5,GUERRERO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,5,HIDALGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,5,JALISCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,5,MÉXICO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,5,MICHOACÁN DE OCAMPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,5,MORELOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,5,NAYARIT,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
2015,5,NUEVO LEÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,5,OAXACA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,5,PUEBLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,5,QUERÉTARO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,5,QUINTANA ROO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,5,SAN LUIS POTOSÍ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,5,SINALOA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015,5,SONORA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,5,TABASCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,5,TAMAULIPAS,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
2015,5,TLAXCALA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,5,VERACRUZ DE IGNACIO DE LA LLAVE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015,5,YUCATÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,5,ZACATECAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6,AGUASCALIENTES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6,BAJA CALIFORNIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6,BAJA CALIFORNIA SUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6,CAMPECHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6,COAHUILA DE ZARAGOZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6,COLIMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6,CHIAPAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6,CHIHUAHUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6,CIUDAD DE MÉXICO,57,21,1,0,0,0,1,4,0,0,0,0,0,0,0,0,5,12,0,0
2015,6,DURANGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6,GUANAJUATO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6,GUERRERO,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015,6,HIDALGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6,JALISCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6,MÉXICO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6,MICHOACÁN DE OCAMPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6,MORELOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6,NAYARIT,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6,NUEVO LEÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6,OAXACA,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2015,6,PUEBLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6,QUERÉTARO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6,QUINTANA ROO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6,SAN LUIS POTOSÍ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6,SINALOA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,6,SONORA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6,TABASCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6,TAMAULIPAS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2015,6,TLAXCALA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6,VERACRUZ DE IGNACIO DE LA LLAVE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6,YUCATÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6,ZACATECAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,AGUASCALIENTES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,BAJA CALIFORNIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,BAJA CALIFORNIA SUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,CAMPECHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,COAHUILA DE ZARAGOZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,COLIMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,CHIAPAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,CHIHUAHUA,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
2015,7,CIUDAD DE MÉXICO,88,21,2,0,0,0,2,1,0,0,0,0,0,0,0,0,27,13,0,0
2015,7,DURANGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,GUANAJUATO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,GUERRERO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,HIDALGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,JALISCO,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,MÉXICO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,MICHOACÁN DE OCAMPO,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2015,7,MORELOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,NAYARIT,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,7,NUEVO LEÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,OAXACA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,PUEBLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,QUERÉTARO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,QUINTANA ROO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,SAN LUIS POTOSÍ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,SINALOA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2015,7,SONORA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,TABASCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,TAMAULIPAS,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015,7,TLAXCALA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,VERACRUZ DE IGNACIO DE LA LLAVE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2015,7,YUCATÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,ZACATECAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8,AGUASCALIENTES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8,BAJA CALIFORNIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8,BAJA CALIFORNIA SUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8,CAMPECHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8,COAHUILA DE ZARAGOZA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,8,COLIMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8,CHIAPAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8,CHIHUAHUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8,CIUDAD DE MÉXICO,41,11,0,0,0,0,2,1,0,0,0,0,0,0,0,0,6,7,0,0
2015,8,DURANGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8,GUANAJUATO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8,GUERRERO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8,HIDALGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8,JALISCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8,MÉXICO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8,MICHOACÁN DE OCAMPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8,MORELOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8,NAYARIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8,NUEVO LEÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8,OAXACA,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2015,8,PUEBLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8,QUERÉTARO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8,QUINTANA ROO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8,SAN LUIS POTOSÍ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8,SINALOA,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2015,8,SONORA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8,TABASCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8,TAMAULIPAS,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0
2015,8,TLAXCALA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8,VERACRUZ DE IGNACIO DE LA LLAVE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015,8,YUCATÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8,ZACATECAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,9,AGUASCALIENTES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,9,BAJA CALIFORNIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,9,BAJA CALIFORNIA SUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,9,CAMPECHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,9,COAHUILA DE ZARAGOZA,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1
2015,9,COLIMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,9,CHIAPAS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015,9,CHIHUAHUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,9,CIUDAD DE MÉXICO,40,15,3,0,0,0,1,4,0,0,0,0,0,0,0,0,15,10,0,0
2015,9,DURANGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,9,GUANAJUATO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,9,GUERRERO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,9,HIDALGO,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2015,9,JALISCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,9,MÉXICO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,9,MICHOACÁN DE OCAMPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,9,MORELOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,9,NAYARIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,9,NUEVO LEÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,9,OAXACA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,9,PUEBLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,9,QUERÉTARO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,9,QUINTANA ROO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,9,SAN LUIS POTOSÍ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,9,SINALOA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,9,SONORA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,9,TABASCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,9,TAMAULIPAS,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0
2015,9,TLAXCALA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,9,VERACRUZ DE IGNACIO DE LA LLAVE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,9,YUCATÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,9,ZACATECAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,10,AGUASCALIENTES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,10,BAJA CALIFORNIA,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0
2015,10,BAJA CALIFORNIA SUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,10,CAMPECHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,10,COAHUILA DE ZARAGOZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,10,COLIMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,10,CHIAPAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,10,CHIHUAHUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,10,CIUDAD DE MÉXICO,62,20,0,0,1,1,1,2,0,0,0,0,0,0,0,0,4,4,0,0
2015,10,DURANGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,10,GUANAJUATO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,10,GUERRERO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,10,HIDALGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,10,JALISCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,10,MÉXICO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,10,MICHOACÁN DE OCAMPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,10,MORELOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,10,NAYARIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,10,NUEVO LEÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,10,OAXACA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,10,PUEBLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,10,QUERÉTARO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,10,QUINTANA ROO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,10,SAN LUIS POTOSÍ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,10,SINALOA,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
2015,10,SONORA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,10,TABASCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,10,TAMAULIPAS,8,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,1
2015,10,TLAXCALA,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2015,10,VERACRUZ DE IGNACIO DE LA LLAVE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015,10,YUCATÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,10,ZACATECAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,11,AGUASCALIENTES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,11,BAJA CALIFORNIA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
2015,11,BAJA CALIFORNIA SUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,11,CAMPECHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,11,COAHUILA DE ZARAGOZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,11,COLIMA,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0
2015,11,CHIAPAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,11,CHIHUAHUA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,11,CIUDAD DE MÉXICO,107,24,4,0,0,1,0,0,0,0,0,0,0,0,0,0,20,11,0,0
2015,11,DURANGO,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2015,11,GUANAJUATO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,11,GUERRERO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,11,HIDALGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,11,JALISCO,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2015,11,MÉXICO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,11,MICHOACÁN DE OCAMPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,11,MORELOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,11,NAYARIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,11,NUEVO LEÓN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,11,OAXACA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,11,PUEBLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,11,QUERÉTARO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,11,QUINTANA ROO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,11,SAN LUIS POTOSÍ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,11,SINALOA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,11,SONORA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,11,TABASCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,11,TAMAULIPAS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2015,11,TLAXCALA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,11,VERACRUZ DE IGNACIO DE LA LLAVE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2015,11,YUCATÁN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,11,ZACATECAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,12,AGUASCALIENTES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,12,BAJA CALIFORNIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,12,BAJA CALIFORNIA SUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,12,CAMPECHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,12,COAHUILA DE ZARAGOZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,12,COLIMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,12,CHIAPAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,12,CHIHUAHUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,12,CIUDAD DE MÉXICO,31,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2015,12,DURANGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,12,GUANAJUATO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
